n_atoms,fcc_bulk,hcp_bulk,five_fold_axis,ico_center,deca_notch,fcc_111,fcc_100,five_fold_surf_edge,fcc_10_edge,fcc_11_edge,deca_notch_vertex,ico_surf_vertex,tetra_edge,trun_oct_vertex,cubo_corner,n_atoms_unk,bulk_atoms,surface_atoms,type
117,12,21,4,0,4,14,3,16,13,0,5,2,0,12,0,11,33,84,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,0,0,0,0,1,1,1,6,10,1,0,0,97,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,1,1,1,1,0,10,0,0,8,6,1,1,0,87,0,117,3
117,0,9,5,0,0,5,0,15,0,3,14,6,0,0,0,60,9,108,3
117,24,12,0,0,1,27,2,6,12,5,2,0,0,20,0,6,36,81,2
117,0,10,9,0,2,8,0,29,0,1,4,7,0,0,0,47,10,107,3
117,0,20,17,1,0,10,0,27,3,0,8,6,0,1,1,23,20,97,1
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,0,2,4,1,0,3,0,3,3,1,10,7,0,2,1,80,2,115,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,12,9,0,2,8,0,35,1,1,5,7,0,0,0,37,12,105,0
117,24,12,0,0,1,27,2,6,12,5,2,0,0,20,0,6,36,81,2
117,0,13,6,0,1,8,0,24,1,0,9,7,0,1,0,47,13,104,3
117,2,5,2,0,3,7,0,7,1,1,12,5,0,3,0,69,7,110,3
117,0,8,8,0,3,4,0,18,0,1,7,5,0,4,0,59,8,109,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,11,7,0,2,9,0,28,1,0,6,6,0,0,0,47,11,106,3
117,0,0,1,1,0,0,0,6,0,0,5,10,0,1,0,93,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,1,0,0,3,0,10,0,1,11,5,1,2,0,83,0,117,3
117,9,2,0,0,0,8,1,6,4,4,5,3,0,7,0,68,11,106,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,1,0,1,0,0,0,2,0,1,5,7,0,2,0,98,1,116,3
117,10,21,4,0,2,14,3,16,5,2,3,2,0,17,0,18,31,86,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,10,19,4,0,4,14,3,18,11,0,6,2,1,10,0,15,29,88,0
117,0,20,17,1,0,11,0,30,4,0,7,6,0,0,0,21,20,97,1
117,0,0,0,1,0,0,0,6,0,0,4,14,0,0,0,92,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,20,17,1,0,11,0,30,4,0,7,6,0,0,0,21,20,97,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,2,0,1,1,2,0,1,1,4,6,5,1,6,0,87,2,115,3
117,0,0,0,0,0,0,0,1,0,2,6,7,1,2,0,98,0,117,3
117,12,20,4,0,4,15,3,15,8,3,5,2,0,15,0,11,32,85,0
117,0,12,6,0,0,8,0,27,2,1,8,6,0,0,0,47,12,105,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,0,0,1,0,3,1,1,7,5,0,6,0,93,0,117,3
117,12,21,4,0,1,16,2,16,12,0,2,2,0,12,0,17,33,84,0
117,1,0,0,1,0,1,0,1,2,0,9,5,0,2,0,95,1,116,3
117,0,0,0,0,0,1,0,2,0,3,5,4,0,2,0,100,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,1,0,0,0,6,0,0,10,6,0,2,0,92,0,117,3
117,0,21,16,1,0,11,0,23,4,0,12,5,0,0,1,23,21,96,1
117,31,7,0,0,0,21,3,0,17,1,5,0,0,23,0,9,38,79,2
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,2,1,0,0,1,0,7,0,1,10,6,0,1,0,88,2,115,3
117,1,0,0,0,0,1,0,1,1,1,4,6,1,4,0,97,1,116,3
117,0,16,14,1,0,10,0,32,3,2,6,6,0,2,0,25,16,101,1
117,0,2,2,0,2,2,0,16,0,0,9,9,0,0,0,75,2,115,3
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,0,20,17,1,0,11,0,30,4,0,7,6,0,0,0,21,20,97,1
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,0,13,9,0,0,9,0,30,2,0,5,8,0,0,0,41,13,104,3
117,0,0,0,0,0,0,0,4,0,2,8,8,0,4,0,91,0,117,3
117,12,21,4,0,3,14,4,17,16,0,3,2,0,10,0,11,33,84,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,3,2,0,1,3,0,9,1,3,13,5,0,2,0,75,3,114,3
117,0,4,1,0,0,4,0,11,0,1,3,7,0,2,0,84,4,113,3
117,24,14,0,0,1,18,1,0,13,1,9,0,0,23,0,13,38,79,2
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,0,1,0,0,1,2,1,4,0,1,6,5,0,4,0,92,1,116,3
117,1,3,4,0,1,2,0,7,3,1,12,4,0,2,0,77,4,113,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,4,0,2,5,0,11,0,0,6,3,0,2,0,84,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,1,0,0,0,0,0,2,1,1,5,7,0,5,0,95,1,116,3
117,1,0,3,0,0,2,0,9,0,0,6,10,0,0,0,86,1,116,3
117,0,11,10,0,0,8,0,27,1,0,8,6,0,0,0,46,11,106,3
117,0,0,3,0,1,0,0,14,0,0,3,10,0,0,0,86,0,117,3
117,4,14,3,0,2,5,0,1,3,0,10,4,0,10,1,60,18,99,3
117,0,10,9,0,0,7,0,30,1,0,2,8,0,0,0,50,10,107,3
117,0,0,2,3,1,0,0,2,0,0,6,8,0,3,0,92,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,1,0,0,1,1,8,0,0,2,7,0,2,0,95,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,1,0,0,0,1,0,8,0,1,5,7,0,4,0,90,1,116,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,1,0,0,0,3,0,7,0,0,10,9,0,3,0,84,1,116,3
117,0,5,5,0,0,5,0,16,0,0,3,8,0,1,0,74,5,112,3
117,0,20,17,1,0,11,0,30,4,0,7,6,0,0,0,21,20,97,1
117,0,12,8,0,0,8,0,29,1,0,10,8,0,0,0,41,12,105,3
117,0,20,17,1,0,10,0,27,3,0,8,6,0,1,1,23,20,97,1
117,7,13,3,0,0,9,2,8,5,5,5,0,0,13,0,47,20,97,3
117,12,21,4,0,2,14,6,16,12,0,4,2,0,12,0,12,33,84,0
117,0,20,17,1,0,11,0,30,4,0,7,6,0,0,0,21,20,97,1
117,0,0,2,0,0,4,0,4,0,1,8,2,1,3,0,92,0,117,3
117,0,0,2,1,2,0,0,4,0,2,6,11,0,2,0,87,0,117,3
117,12,21,3,0,4,15,3,11,9,2,9,1,0,14,0,13,33,84,0
117,12,19,4,0,4,16,3,14,6,2,7,2,0,17,0,11,31,86,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,20,17,1,0,11,0,30,4,0,7,6,0,0,0,21,20,97,1
117,0,0,0,0,0,1,1,1,0,0,5,5,0,2,0,102,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,2,9,0,0,1,5,2,3,1,5,7,2,0,8,0,72,11,106,3
117,3,1,0,0,0,3,0,1,1,0,7,3,0,7,0,91,4,113,3
117,0,14,14,1,0,10,0,29,2,2,7,5,0,0,0,33,14,103,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,15,10,0,0,10,0,33,2,0,7,7,0,0,0,33,15,102,0
117,0,0,1,1,0,1,0,7,0,1,5,9,0,3,0,89,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,0,0,0,0,4,0,2,4,7,0,0,0,100,0,117,3
117,0,19,18,1,0,10,0,34,3,0,3,7,0,1,0,21,19,98,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,0,0,0,0,0,1,0,6,4,0,3,0,103,0,117,3
117,0,0,2,0,0,0,0,3,2,1,7,7,0,1,0,94,0,117,3
117,31,7,0,0,1,21,3,0,17,1,5,0,0,23,0,8,38,79,2
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,13,9,0,0,9,0,30,2,0,5,8,0,0,0,41,13,104,3
117,0,14,7,0,0,10,2,22,2,0,13,5,2,1,0,39,14,103,0
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,0,0,2,0,0,1,0,11,0,0,3,14,0,0,0,86,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,2,0,0,0,2,0,3,0,0,9,6,0,4,1,90,2,115,3
117,0,19,18,1,0,9,0,31,2,0,3,7,0,2,1,24,19,98,1
117,0,2,2,2,1,1,0,8,1,1,11,8,0,1,0,79,2,115,3
117,7,6,0,0,0,3,1,3,1,2,7,0,1,8,0,78,13,104,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,2,2,1,0,0,2,0,1,1,1,6,5,0,6,1,89,4,113,3
117,0,0,0,2,1,1,0,0,0,1,13,4,0,1,0,94,0,117,3
117,0,3,4,0,0,4,0,20,0,1,5,8,0,1,0,71,3,114,3
117,0,1,0,1,0,1,0,2,0,0,7,2,0,5,0,98,1,116,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,2,2,0,0,3,1,1,6,5,0,4,0,93,0,117,3
117,0,20,17,1,0,10,0,27,3,0,8,6,0,1,1,23,20,97,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,2,0,1,3,0,10,0,0,5,4,0,1,0,91,0,117,3
117,0,0,0,2,0,0,0,2,1,3,9,7,0,3,0,90,0,117,3
117,26,5,0,0,1,18,1,1,7,4,7,2,0,20,2,23,31,86,2
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,16,14,1,0,10,0,32,3,2,6,6,0,2,0,25,16,101,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,3,1,0,0,0,5,0,10,3,1,14,4,0,5,0,71,4,113,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,3,0,6,17,1,10,11,2,12,1,0,16,0,6,32,85,0
117,0,13,8,0,0,8,0,25,2,0,11,5,0,0,0,45,13,104,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,2,2,0,0,3,0,12,0,1,7,6,0,2,0,82,2,115,3
117,0,0,0,0,1,0,0,1,0,2,8,10,0,2,0,93,0,117,3
117,0,1,0,0,0,6,0,3,2,2,6,3,0,11,0,83,1,116,3
117,24,14,0,0,1,18,1,0,13,1,9,0,0,23,0,13,38,79,2
117,1,0,1,0,1,0,0,0,0,1,9,5,0,2,0,97,1,116,3
117,0,0,1,0,0,1,0,5,0,1,8,7,0,2,0,92,0,117,3
117,0,1,0,0,0,1,0,5,1,1,2,11,0,1,0,94,1,116,3
117,0,20,17,1,0,10,0,33,4,0,0,6,0,0,0,26,20,97,1
117,0,21,16,1,0,11,0,23,4,0,12,5,0,0,1,23,21,96,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,20,2,0,5,17,3,5,9,2,17,0,0,16,0,8,33,84,0
117,0,0,0,0,0,1,0,4,0,1,3,12,1,3,0,92,0,117,3
117,8,19,4,0,4,14,2,20,8,0,8,4,0,8,0,18,27,90,0
117,12,21,4,0,2,14,6,16,12,0,4,2,0,12,0,12,33,84,0
117,0,11,10,0,0,10,0,31,0,0,8,6,0,2,0,39,11,106,0
117,0,20,17,1,0,11,0,30,4,0,7,6,0,0,0,21,20,97,1
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,12,20,3,0,2,18,3,11,6,3,8,1,0,16,0,14,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,0,0,1,0,1,1,2,2,8,0,2,0,100,0,117,3
117,0,14,10,1,0,7,0,25,3,0,6,7,0,1,0,43,14,103,3
117,12,21,4,0,2,14,6,16,12,0,4,2,0,12,0,12,33,84,0
117,4,2,0,0,0,5,0,4,3,3,4,4,0,8,0,80,6,111,3
117,4,17,4,0,2,4,1,1,2,3,13,0,0,14,0,52,21,96,3
117,1,4,0,0,0,5,0,2,2,0,5,3,0,8,0,87,5,112,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,1,0,1,1,0,1,0,0,6,8,1,2,0,96,0,117,3
117,0,1,1,0,0,0,0,4,1,0,7,4,0,6,0,93,1,116,3
117,0,12,10,0,1,9,0,32,1,0,3,8,0,0,0,41,12,105,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,0,20,18,1,0,9,0,33,5,0,0,7,0,0,0,24,20,97,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,0,0,0,0,4,0,2,7,6,0,3,0,95,0,117,3
117,0,1,0,1,2,2,0,8,0,0,9,7,0,2,0,85,1,116,3
117,0,13,9,0,0,9,0,30,2,0,5,8,0,0,0,41,13,104,3
117,31,7,0,0,0,21,2,0,16,1,6,0,0,23,0,10,38,79,2
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,12,8,0,0,9,0,23,1,2,13,5,0,2,0,42,12,105,3
117,0,3,2,0,0,2,0,17,0,0,9,10,0,2,0,72,3,114,3
117,0,0,0,2,0,0,0,0,0,0,9,8,1,4,0,93,0,117,3
117,0,1,0,0,0,1,0,4,0,0,6,5,0,1,1,98,1,116,3
117,0,13,8,0,1,9,1,25,1,2,10,5,1,2,0,39,13,104,0
117,0,0,2,0,0,0,0,9,0,0,9,9,1,1,0,86,0,117,3
117,0,8,6,0,1,10,0,24,1,1,9,6,0,4,1,46,8,109,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,1,3,3,0,0,0,0,2,0,5,12,4,0,6,0,81,4,113,3
117,0,0,3,0,0,0,0,0,1,0,9,4,0,3,0,97,0,117,3
117,11,20,3,0,1,15,3,10,5,4,9,1,0,11,1,23,31,86,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,11,22,4,0,2,13,6,17,13,0,4,2,0,9,0,14,33,84,0
117,0,0,1,0,1,0,0,0,0,3,10,7,0,1,0,94,0,117,3
117,0,11,7,0,1,8,0,20,1,0,9,6,0,1,0,53,11,106,3
117,0,2,1,0,0,3,0,8,0,0,6,5,0,6,0,86,2,115,3
117,0,2,4,0,0,5,0,23,0,6,8,5,0,1,0,63,2,115,3
117,0,0,1,0,0,0,0,2,0,1,9,3,0,4,0,97,0,117,3
117,28,7,0,0,1,16,1,0,11,3,5,0,0,21,3,21,35,82,2
117,31,7,0,0,0,21,2,0,16,1,6,0,0,23,0,10,38,79,2
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,1,0,0,0,1,0,1,1,3,8,5,0,6,0,91,1,116,3
117,0,21,16,1,0,11,0,23,4,0,12,5,0,0,1,23,21,96,1
117,1,1,0,0,1,3,1,2,0,0,4,8,1,1,0,94,2,115,3
117,12,21,4,0,2,14,6,16,12,0,4,2,0,12,0,12,33,84,0
117,2,15,5,0,0,8,0,24,5,1,3,5,0,3,0,46,17,100,3
117,0,0,0,1,0,0,0,1,0,2,7,7,0,2,0,97,0,117,3
117,0,0,0,0,0,1,0,6,1,0,7,4,0,4,0,94,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,3,0,7,17,1,9,7,4,13,1,0,16,0,7,32,85,0
117,2,3,1,0,0,2,0,5,4,2,4,4,0,10,1,79,5,112,3
117,0,14,14,1,0,10,0,29,2,2,7,5,0,0,0,33,14,103,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,31,7,0,0,1,21,3,0,17,1,5,0,0,23,0,8,38,79,2
117,0,0,1,1,0,0,1,0,0,0,8,4,0,1,0,101,0,117,3
117,0,1,0,0,0,0,0,8,0,1,5,9,0,1,0,92,1,116,3
117,0,1,1,0,0,1,0,7,1,0,5,8,0,3,0,90,1,116,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,12,20,4,0,5,14,3,15,10,0,7,2,0,14,0,11,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,15,8,0,0,10,2,23,2,0,10,4,2,0,0,41,15,102,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,16,14,1,0,10,0,32,3,2,6,6,0,2,0,25,16,101,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,12,21,4,0,4,14,3,16,13,0,5,2,0,12,0,11,33,84,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,16,14,1,0,10,0,32,3,2,6,6,0,2,0,25,16,101,1
117,0,0,0,1,0,1,0,2,0,2,7,12,0,0,0,92,0,117,3
117,0,2,0,0,1,2,0,1,1,0,9,6,0,10,0,85,2,115,3
117,0,1,0,0,1,0,0,4,0,1,13,4,0,3,1,89,1,116,3
117,0,2,1,0,0,1,0,9,0,2,9,6,0,1,0,86,2,115,3
117,0,3,5,1,2,2,0,12,0,1,7,7,1,1,0,75,3,114,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,5,3,0,0,6,1,25,1,1,4,8,1,1,0,61,5,112,3
117,13,19,3,0,7,17,1,9,7,4,13,1,0,16,0,7,32,85,0
117,38,0,0,0,0,24,5,0,22,1,0,0,0,23,0,4,38,79,2
117,0,19,18,1,0,10,0,34,3,0,3,7,0,1,0,21,19,98,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,1,0,0,0,0,0,5,1,0,5,6,0,4,0,95,1,116,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,1,0,0,0,0,1,0,5,0,0,9,7,0,3,0,91,1,116,3
117,0,0,0,0,0,1,0,10,0,1,5,10,0,2,0,88,0,117,3
117,11,20,4,0,3,15,3,15,6,2,5,2,0,16,0,15,31,86,0
117,0,4,1,0,0,5,0,4,0,1,13,7,0,1,0,81,4,113,3
117,0,2,0,0,0,5,0,8,0,1,10,3,0,3,0,85,2,115,3
117,0,17,17,1,0,9,0,32,4,0,1,6,0,1,0,29,17,100,1
117,0,0,4,0,0,1,0,13,0,0,4,6,0,1,0,88,0,117,3
117,1,6,2,0,1,5,0,10,1,1,5,5,1,5,0,74,7,110,3
117,0,0,0,1,0,2,0,2,0,1,4,10,0,2,0,95,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,1,1,3,0,0,4,0,16,0,2,9,8,0,2,0,71,2,115,3
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,0,19,18,1,0,10,0,34,3,0,3,7,0,1,0,21,19,98,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,1,0,0,0,4,0,2,2,7,0,4,0,97,0,117,3
117,0,0,0,0,0,0,0,1,0,0,8,5,0,4,0,99,0,117,3
117,0,1,2,0,1,2,0,5,0,2,6,8,1,3,0,86,1,116,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,1,2,1,0,0,1,0,0,0,0,11,5,0,5,0,91,3,114,3
117,0,1,1,1,0,2,0,9,1,1,7,9,0,1,0,84,1,116,3
117,0,0,0,0,0,0,0,3,0,2,5,4,0,2,1,100,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,13,15,1,0,8,0,23,2,0,6,6,0,1,0,42,13,104,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,19,17,1,0,8,0,28,3,0,4,6,0,1,1,29,19,98,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,1,0,2,0,1,0,2,7,3,0,5,0,96,0,117,3
117,0,21,16,1,0,11,0,23,4,0,12,5,0,0,1,23,21,96,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,1,0,1,3,0,8,1,1,4,4,0,4,0,90,0,117,3
117,31,7,0,0,1,21,3,0,17,1,5,0,0,23,0,8,38,79,2
117,0,12,10,0,1,6,0,28,1,0,6,6,0,2,0,45,12,105,3
117,0,2,0,0,1,0,1,1,0,1,4,8,0,3,0,96,2,115,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,1,0,0,1,1,11,0,0,2,4,0,5,0,92,0,117,3
117,0,20,18,1,1,10,0,35,4,0,1,7,0,0,0,20,20,97,1
117,12,21,3,0,0,11,8,11,13,0,7,1,0,8,1,21,33,84,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,3,4,1,1,0,7,0,5,1,0,4,4,0,4,0,83,7,110,3
117,1,7,5,0,0,4,0,15,1,1,9,3,0,3,1,67,8,109,3
117,0,0,0,0,0,0,0,3,1,2,8,6,0,4,0,93,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,9,5,0,0,6,0,12,1,1,13,6,0,0,0,64,9,108,3
117,0,9,4,0,0,4,0,17,1,2,9,6,0,1,0,64,9,108,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,20,17,1,0,11,0,30,4,0,7,6,0,0,0,21,20,97,1
117,0,0,0,0,1,2,0,9,1,0,5,8,0,3,0,88,0,117,3
117,0,0,0,0,2,0,1,1,0,1,4,6,0,1,0,101,0,117,3
117,0,18,18,1,3,9,0,33,1,2,5,8,0,1,0,18,18,99,1
117,0,0,0,1,0,0,1,3,0,4,6,7,0,2,0,93,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,30,7,0,0,0,20,3,0,15,2,4,0,0,22,1,13,37,80,2
117,6,12,4,0,4,7,3,10,4,0,11,4,0,12,0,40,18,99,3
117,0,3,1,0,0,1,0,5,1,2,10,2,0,6,0,86,3,114,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,0,1,0,1,0,4,1,1,8,6,0,0,0,95,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,16,14,1,0,10,0,32,3,2,6,6,0,2,0,25,16,101,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,0,1,0,0,0,0,8,0,0,1,8,0,3,0,96,0,117,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,1,0,0,0,2,0,6,1,0,10,4,0,2,0,91,1,116,3
117,0,1,0,0,1,0,0,3,0,1,9,7,1,5,0,89,1,116,3
117,0,2,1,0,0,2,0,8,1,0,3,7,0,2,1,90,2,115,3
117,0,11,6,0,0,8,0,29,2,0,5,6,0,0,0,50,11,106,3
117,0,15,14,1,0,9,0,33,2,0,3,8,0,0,0,32,15,102,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,12,20,4,0,5,16,4,15,8,4,7,2,0,14,0,6,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,20,17,1,0,10,0,27,3,0,8,6,0,1,1,23,20,97,1
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,0,14,9,0,0,8,0,29,2,0,10,7,0,0,0,38,14,103,0
117,0,0,0,2,0,0,0,2,1,2,8,6,0,2,0,94,0,117,3
117,1,7,3,0,2,4,0,18,1,1,7,7,0,4,0,62,8,109,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,4,24,0,0,2,6,1,5,13,0,9,0,0,9,5,39,28,89,2
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,24,13,0,0,0,18,1,0,12,2,7,0,0,21,1,18,37,80,2
117,0,1,0,0,2,1,0,3,1,1,14,7,0,6,0,81,1,116,3
117,13,19,4,0,7,17,1,14,9,2,8,2,0,18,0,3,32,85,0
117,16,20,0,0,0,13,0,1,9,1,9,0,0,21,1,26,36,81,2
117,0,0,1,0,1,1,1,15,1,0,13,6,0,5,0,73,0,117,3
117,5,8,1,0,0,9,1,14,1,1,12,3,0,12,1,49,13,104,3
